2023-07-23 18:35:51,035 - INFO - Start training with 60 flows.
2023-07-23 19:43:53,513 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:44:05,232 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:44:16,193 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:44:31,948 - INFO - SchedulingError: jitter constraint unsatisfied.	Scheduled flows: 53
2023-07-23 19:44:42,806 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:44:58,140 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 19:45:09,354 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:45:21,711 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:45:32,873 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:45:39,874 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:45:51,511 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:46:11,239 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 19:50:27,285 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:50:42,537 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:50:57,560 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:51:17,747 - INFO - SchedulingError: jitter constraint unsatisfied.	Scheduled flows: 53
2023-07-23 19:51:38,242 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:52:06,598 - INFO - SchedulingError: injection time is too late	Scheduled flows: 53
2023-07-23 19:52:27,076 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:52:56,456 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:53:11,755 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:53:18,908 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:53:47,696 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:58:06,775 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 19:58:36,393 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:58:58,515 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
