topo,num_flows,seed,scheduler,is_scheduled,consuming_time
L5,180,2163,smt,False,300.0
L5,200,2163,smt,False,300.0
L5,40,2163,smt,True,73.03237843513489
L5,20,2163,smt,True,0.0
L5,60,2163,smt,True,176.7070460319519
L5,80,2163,smt,True,419.90704870224
L5,100,2164,smt,False,530.5169246196747
L5,120,2164,smt,False,300.0
L5,140,2164,smt,False,300.0
L5,160,2164,smt,False,300.0
L5,180,2164,smt,False,300.0
L5,200,2164,smt,False,300.0
L5,40,2164,smt,True,66.83356261253357
L5,20,2164,smt,True,0.0
L5,60,2164,smt,True,195.7831847667694
L5,80,2164,smt,True,400.0012786388397
L5,100,2165,smt,False,509.74703669548035
L5,120,2165,smt,False,300.0
L5,140,2165,smt,False,300.0
L5,160,2165,smt,False,300.0
L5,180,2165,smt,False,300.0
L5,200,2165,smt,False,300.0
L5,40,2165,smt,True,61.93843865394592
L5,20,2165,smt,True,0.0
L5,60,2165,smt,True,150.00546550750732
L5,80,2165,smt,True,295.08603501319885
L5,100,2166,smt,False,532.5848844051361
L5,120,2166,smt,False,300.0
L5,140,2166,smt,False,300.0
L5,160,2166,smt,False,300.0
L5,180,2166,smt,False,300.0
L5,200,2166,smt,False,300.0
L5,40,2166,smt,True,71.86212611198425
L5,20,2166,smt,True,0.0
L5,60,2166,smt,True,205.95101141929626
L5,80,2166,smt,True,405.33439326286316
L5,100,2167,smt,False,556.8350915908813
L5,120,2167,smt,False,300.0
L5,140,2167,smt,False,300.0
L5,160,2167,smt,False,300.0
L5,180,2167,smt,False,300.0
L5,200,2167,smt,False,300.0
L5,40,2167,smt,True,86.89620280265808
L5,20,2167,smt,True,0.0
L5,60,2167,smt,True,218.7007896900177
L5,80,2167,smt,True,444.299200296402
L5,100,2168,smt,False,568.2712743282318
L5,120,2168,smt,False,300.0
L5,140,2168,smt,False,300.0
L5,160,2168,smt,False,300.0
L5,180,2168,smt,False,300.0
L5,200,2168,smt,False,300.0
L5,40,2168,smt,True,82.33500552177429
L5,20,2168,smt,True,0.0
L5,60,2168,smt,True,195.78612971305847
L5,80,2168,smt,True,402.73865580558777
L5,100,2169,smt,False,539.5486266613007
L5,120,2169,smt,False,300.0
L5,140,2169,smt,False,300.0
L5,160,2169,smt,False,300.0
L5,180,2169,smt,False,300.0
L5,200,2169,smt,False,300.0
L5,40,2169,smt,True,65.21992111206055
L5,20,2169,smt,True,0.0
